split,image,label_file,cell_idx,class_id,x,y,w,h,Nuclear_Chromatin,Nuclear_Shape,Nucleus,Cytoplasm,Cytoplasmic_Basophilia,Cytoplasmic_Vacuoles
train,/l/users/roba.majzoub/LLD_organized/images/train/22_26_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_26_1000_AML.txt,2,1,0.21899999678134918,0.828000009059906,0.10599999874830246,0.20000000298023224,2,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_26_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_26_1000_AML.txt,3,1,0.9200000166893005,0.42100000381469727,0.0949999988079071,0.1770000010728836,2,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_27_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_27_1000_AML.txt,0,1,0.12700000405311584,0.8920000195503235,0.10899999737739563,0.14100000262260437,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_27_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_27_1000_AML.txt,1,1,0.1420000046491623,0.7559999823570251,0.11599999666213989,0.17800000309944153,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_27_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_27_1000_AML.txt,3,1,0.5680000185966492,0.6069999933242798,0.09799999743700027,0.20499999821186066,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_27_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_27_1000_AML.txt,4,1,0.753000020980835,0.1940000057220459,0.08699999749660492,0.1720000058412552,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_29_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_29_1000_AML.txt,0,1,0.20200000703334808,0.8410000205039978,0.10199999809265137,0.14800000190734863,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_29_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_29_1000_AML.txt,1,1,0.890999972820282,0.26600000262260437,0.09799999743700027,0.16899999976158142,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_2_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_2_1000_AML.txt,0,1,0.29499998688697815,0.4860000014305115,0.12200000137090683,0.21899999678134918,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_2_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_2_1000_AML.txt,1,1,0.3659999966621399,0.6510000228881836,0.12999999523162842,0.20800000429153442,2,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_30_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_30_1000_AML.txt,0,1,0.14100000262260437,0.8799999952316284,0.13899999856948853,0.2199999988079071,2,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_30_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_30_1000_AML.txt,1,1,0.5189999938011169,0.8100000023841858,0.125,0.18000000715255737,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_30_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_30_1000_AML.txt,2,1,0.8799999952316284,0.6980000138282776,0.09399999678134918,0.20600000023841858,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_31_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_31_1000_AML.txt,0,1,0.5410000085830688,0.6050000190734863,0.10000000149011612,0.20900000631809235,2,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_31_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_31_1000_AML.txt,1,1,0.5929999947547913,0.4399999976158142,0.11400000005960464,0.18000000715255737,2,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_32_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_32_1000_AML.txt,0,1,0.210999995470047,0.6019999980926514,0.10599999874830246,0.18299999833106995,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_32_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_32_1000_AML.txt,1,1,0.5709999799728394,0.09799999743700027,0.11100000143051147,0.18799999356269836,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_32_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_32_1000_AML.txt,2,1,0.6909999847412109,0.597000002861023,0.11100000143051147,0.1720000058412552,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_32_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_32_1000_AML.txt,3,1,0.7799999713897705,0.9039999842643738,0.10899999737739563,0.19200000166893005,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_33_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_33_1000_AML.txt,0,1,0.19099999964237213,0.8199999928474426,0.11999999731779099,0.16899999976158142,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_33_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_33_1000_AML.txt,1,1,0.2029999941587448,0.9269999861717224,0.11299999803304672,0.13300000131130219,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_33_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_33_1000_AML.txt,2,1,0.33000001311302185,0.09099999815225601,0.11999999731779099,0.17000000178813934,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_33_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_33_1000_AML.txt,4,1,0.4020000100135803,0.3840000033378601,0.1080000028014183,0.15600000321865082,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_33_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_33_1000_AML.txt,5,1,0.9769999980926514,0.3880000114440918,0.04699999839067459,0.18000000715255737,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_34_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_34_1000_AML.txt,0,1,0.13699999451637268,0.9020000100135803,0.16699999570846558,0.19699999690055847,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_34_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_34_1000_AML.txt,1,1,0.10899999737739563,0.3269999921321869,0.10000000149011612,0.15800000727176666,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_34_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_34_1000_AML.txt,2,1,0.2280000001192093,0.656000018119812,0.12200000137090683,0.17800000309944153,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_34_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_34_1000_AML.txt,3,1,0.3100000023841858,0.2240000069141388,0.11100000143051147,0.1889999955892563,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_35_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_35_1000_AML.txt,0,3,0.4519999921321869,0.8040000200271606,0.09700000286102295,0.19200000166893005,1,1,1,0,1,0
train,/l/users/roba.majzoub/LLD_organized/images/train/22_35_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_35_1000_AML.txt,1,1,0.6710000038146973,0.703000009059906,0.08900000154972076,0.17800000309944153,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_35_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_35_1000_AML.txt,2,1,0.9160000085830688,0.6340000033378601,0.07500000298023224,0.17299999296665192,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_35_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_35_1000_AML.txt,3,1,0.9599999785423279,0.3199999928474426,0.07999999821186066,0.2329999953508377,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_36_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_36_1000_AML.txt,0,1,0.39500001072883606,0.609000027179718,0.09200000017881393,0.14499999582767487,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_36_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_36_1000_AML.txt,1,1,0.6899999976158142,0.5929999947547913,0.08299999684095383,0.16699999570846558,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_45_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_45_1000_AML.txt,0,1,0.20200000703334808,0.859000027179718,0.11100000143051147,0.18799999356269836,2,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_45_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_45_1000_AML.txt,1,1,0.24300000071525574,0.7710000276565552,0.0729999989271164,0.15800000727176666,2,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_45_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_45_1000_AML.txt,2,1,0.3019999861717224,0.718999981880188,0.11900000274181366,0.25,2,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_45_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_45_1000_AML.txt,3,1,0.36399999260902405,0.621999979019165,0.08399999886751175,0.16300000250339508,2,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_45_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_45_1000_AML.txt,4,1,0.8450000286102295,0.3070000112056732,0.11900000274181366,0.20800000429153442,2,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_4_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_4_1000_AML.txt,0,1,0.04899999871850014,0.15199999511241913,0.09200000017881393,0.17499999701976776,2,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_4_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_4_1000_AML.txt,1,1,0.07999999821186066,0.5699999928474426,0.10599999874830246,0.12999999523162842,2,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_4_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_4_1000_AML.txt,2,1,0.12300000339746475,0.46700000762939453,0.10899999737739563,0.1940000057220459,2,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_4_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_4_1000_AML.txt,3,1,0.2770000100135803,0.28700000047683716,0.09700000286102295,0.1860000044107437,2,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_4_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_4_1000_AML.txt,4,1,0.39100000262260437,0.6639999747276306,0.08699999749660492,0.1809999942779541,2,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_4_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_4_1000_AML.txt,5,7,0.718999981880188,0.7049999833106995,0.10899999737739563,0.17000000178813934,0,1,0,0,0,0
train,/l/users/roba.majzoub/LLD_organized/images/train/22_4_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_4_1000_AML.txt,6,1,0.8489999771118164,0.6480000019073486,0.10499999672174454,0.16099999845027924,2,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_6_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_6_1000_AML.txt,0,12,0.5619999766349792,0.14499999582767487,0.10599999874830246,0.1770000010728836,1,1,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_6_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_6_1000_AML.txt,1,1,0.6880000233650208,0.8669999837875366,0.10499999672174454,0.1809999942779541,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_7_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_7_1000_AML.txt,0,1,0.3190000057220459,0.8109999895095825,0.10599999874830246,0.16300000250339508,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_7_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_7_1000_AML.txt,1,1,0.35199999809265137,0.10700000077486038,0.10300000011920929,0.15199999511241913,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_7_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_7_1000_AML.txt,2,1,0.6980000138282776,0.7910000085830688,0.08399999886751175,0.164000004529953,2,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_7_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_7_1000_AML.txt,3,1,0.7300000190734863,0.5820000171661377,0.09200000017881393,0.16699999570846558,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_8_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_8_1000_AML.txt,0,1,0.8029999732971191,0.7450000047683716,0.08100000023841858,0.20000000298023224,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_8_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_8_1000_AML.txt,1,1,0.8479999899864197,0.9160000085830688,0.11400000005960464,0.164000004529953,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_8_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_8_1000_AML.txt,2,1,0.9300000071525574,0.08500000089406967,0.10899999737739563,0.15199999511241913,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_9_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_9_1000_AML.txt,0,1,0.20900000631809235,0.26899999380111694,0.1379999965429306,0.2029999941587448,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_9_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_9_1000_AML.txt,1,1,0.4490000009536743,0.4729999899864197,0.0949999988079071,0.20600000023841858,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/22_9_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_9_1000_AML.txt,2,7,0.5419999957084656,0.5230000019073486,0.07199999690055847,0.16099999845027924,1,1,0,0,0,0
train,/l/users/roba.majzoub/LLD_organized/images/train/22_9_1000_AML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/22_9_1000_AML.txt,3,1,0.8840000033378601,0.5680000185966492,0.10599999874830246,0.18000000715255737,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_10_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_10_1000_APML.txt,2,9,0.16300000250339508,0.2529999911785126,0.06700000166893005,0.12800000607967377,0,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_10_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_10_1000_APML.txt,3,1,0.39899998903274536,0.6840000152587891,0.07999999821186066,0.14100000262260437,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_10_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_10_1000_APML.txt,5,9,0.4230000078678131,0.4909999966621399,0.052000001072883606,0.08900000154972076,0,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_10_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_10_1000_APML.txt,7,9,0.4909999966621399,0.1289999932050705,0.061000000685453415,0.11400000005960464,0,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_10_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_10_1000_APML.txt,9,9,0.5460000038146973,0.5019999742507935,0.09799999743700027,0.15199999511241913,0,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_10_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_10_1000_APML.txt,14,9,0.7409999966621399,0.4440000057220459,0.08900000154972076,0.15600000321865082,1,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_11_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_11_1000_APML.txt,2,9,0.12700000405311584,0.10400000214576721,0.06599999964237213,0.13300000131130219,0,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_11_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_11_1000_APML.txt,13,9,0.5019999742507935,0.8339999914169312,0.05299999937415123,0.09200000017881393,0,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_11_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_11_1000_APML.txt,14,9,0.5429999828338623,0.5080000162124634,0.09200000017881393,0.15299999713897705,0,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_11_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_11_1000_APML.txt,15,9,0.6520000100135803,0.5989999771118164,0.07500000298023224,0.12700000405311584,0,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_12_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_12_1000_APML.txt,4,1,0.24699999392032623,0.8659999966621399,0.08399999886751175,0.1420000046491623,1,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_12_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_12_1000_APML.txt,7,9,0.42899999022483826,0.8040000200271606,0.09799999743700027,0.17299999296665192,1,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_12_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_12_1000_APML.txt,12,1,0.746999979019165,0.7549999952316284,0.10000000149011612,0.20900000631809235,2,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_12_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_12_1000_APML.txt,13,1,0.9089999794960022,0.35600000619888306,0.0729999989271164,0.12800000607967377,1,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_12_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_12_1000_APML.txt,14,1,0.9559999704360962,0.5389999747276306,0.08100000023841858,0.1589999943971634,1,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_13_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_13_1000_APML.txt,9,1,0.45899999141693115,0.7829999923706055,0.09700000286102295,0.15600000321865082,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_13_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_13_1000_APML.txt,10,1,0.4699999988079071,0.210999995470047,0.11699999868869781,0.16300000250339508,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_13_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_13_1000_APML.txt,11,1,0.5419999957084656,0.7379999756813049,0.09700000286102295,0.16300000250339508,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_13_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_13_1000_APML.txt,12,1,0.5669999718666077,0.9160000085830688,0.09099999815225601,0.14499999582767487,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_13_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_13_1000_APML.txt,18,1,0.8740000128746033,0.1679999977350235,0.08900000154972076,0.16099999845027924,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_14_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_14_1000_APML.txt,3,9,0.2919999957084656,0.49000000953674316,0.11900000274181366,0.164000004529953,0,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_14_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_14_1000_APML.txt,4,1,0.29499998688697815,0.6840000152587891,0.1080000028014183,0.14499999582767487,1,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_14_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_14_1000_APML.txt,7,9,0.48399999737739563,0.5049999952316284,0.07500000298023224,0.1340000033378601,0,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_14_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_14_1000_APML.txt,12,9,0.6909999847412109,0.5860000252723694,0.08299999684095383,0.15000000596046448,0,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_14_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_14_1000_APML.txt,18,1,0.953000009059906,0.10400000214576721,0.06199999898672104,0.12700000405311584,1,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_15_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_15_1000_APML.txt,4,1,0.08100000023841858,0.32600000500679016,0.09399999678134918,0.17000000178813934,1,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_15_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_15_1000_APML.txt,7,1,0.2759999930858612,0.3959999978542328,0.08900000154972076,0.15800000727176666,1,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_15_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_15_1000_APML.txt,9,9,0.5450000166893005,0.26899999380111694,0.1080000028014183,0.1940000057220459,1,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_15_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_15_1000_APML.txt,12,1,0.8259999752044678,0.38199999928474426,0.0860000029206276,0.17000000178813934,1,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_15_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_15_1000_APML.txt,15,1,0.9120000004768372,0.6480000019073486,0.10499999672174454,0.15199999511241913,1,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_16_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_16_1000_APML.txt,5,1,0.40299999713897705,0.8849999904632568,0.09399999678134918,0.13600000739097595,1,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_16_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_16_1000_APML.txt,6,1,0.45500001311302185,0.8199999928474426,0.08299999684095383,0.15299999713897705,1,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_16_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_16_1000_APML.txt,7,1,0.46399998664855957,0.35899999737739563,0.09700000286102295,0.16899999976158142,1,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_16_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_16_1000_APML.txt,8,1,0.5619999766349792,0.5230000019073486,0.08100000023841858,0.14100000262260437,1,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_16_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_16_1000_APML.txt,12,1,0.7129999995231628,0.3720000088214874,0.125,0.18400000035762787,1,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_16_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_16_1000_APML.txt,14,1,0.7850000262260437,0.6039999723434448,0.06400000303983688,0.13300000131130219,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_16_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_16_1000_APML.txt,15,1,0.8119999766349792,0.0729999989271164,0.0860000029206276,0.14399999380111694,1,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_16_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_16_1000_APML.txt,20,1,0.972000002861023,0.8339999914169312,0.04399999976158142,0.12300000339746475,1,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_17_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_17_1000_APML.txt,3,1,0.16599999368190765,0.8069999814033508,0.09799999743700027,0.1979999989271164,1,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_17_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_17_1000_APML.txt,13,9,0.5550000071525574,0.6819999814033508,0.10300000011920929,0.18000000715255737,1,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_17_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_17_1000_APML.txt,18,1,0.7450000047683716,0.6740000247955322,0.08399999886751175,0.164000004529953,1,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_19_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_19_1000_APML.txt,3,9,0.2329999953508377,0.1599999964237213,0.09099999815225601,0.13600000739097595,1,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_19_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_19_1000_APML.txt,11,9,0.6069999933242798,0.6330000162124634,0.0860000029206276,0.1379999965429306,1,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_19_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_19_1000_APML.txt,13,9,0.6159999966621399,0.7540000081062317,0.07500000298023224,0.13600000739097595,1,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_19_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_19_1000_APML.txt,16,9,0.6949999928474426,0.5059999823570251,0.06400000303983688,0.1340000033378601,1,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_19_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_19_1000_APML.txt,17,9,0.7129999995231628,0.625,0.07199999690055847,0.1469999998807907,1,0,1,0,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_1_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_1_1000_APML.txt,0,9,0.04899999871850014,0.6909999847412109,0.08299999684095383,0.1809999942779541,1,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_1_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_1_1000_APML.txt,1,1,0.08699999749660492,0.6119999885559082,0.09399999678134918,0.164000004529953,0,0,1,1,1,1
train,/l/users/roba.majzoub/LLD_organized/images/train/24_1_1000_APML.png,/l/users/roba.majzoub/LLD_organized/attributes/train/24_1_1000_APML.txt,3,1,0.1770000010728836,0.10300000011920929,0.10599999874830246,0.14100000262260437,0,0,1,1,1,1
